2020-02-22 17:37:52.382596,100,4,0.08448332945505778,1101.0361464523153,200,byPanel,0.6,byPanel,0.4,"[[1, 0], [3, 1], [0, 2], [6, 3], [7, 4], [6, 10], [2, 7], [2, 6], [1, 9], [2, 8], [0, 5]]","['0', '0', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1']","[1112.0893557883, 1101.0361464523153]"
2020-02-22 17:37:57.501596,100,7,0.08503333727518718,1105.776221557214,200,byPanel,0.6,byPanel,0.4,"[[6, 0], [7, 1], [0, 2], [2, 3], [7, 4], [2, 10], [1, 7], [4, 6], [7, 9], [1, 8], [0, 5]]","['1', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '1', '0', '1', '1', '1', '1', '0', '0', '0', '1', '1', '0', '1', '1', '1', '1', '0', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1']","[1112.0016214871428, 1105.776221557214]"
2020-02-22 17:38:02.610596,100,0,0.08484999338785808,1088.3441096971765,200,byPanel,0.6,byPanel,0.4,"[[4, 0], [6, 1], [5, 2], [6, 3], [3, 4], [6, 10], [0, 7], [3, 6], [5, 9], [6, 8], [0, 5]]","['1', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '1', '1', '0', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1']",[1088.3441096971765]
2020-02-22 17:38:07.723596,100,0,0.08491665919621785,1111.0107638159866,200,byPanel,0.6,byPanel,0.4,"[[1, 0], [1, 1], [5, 2], [7, 3], [2, 4], [7, 10], [2, 7], [7, 6], [5, 9], [2, 8], [0, 5]]","['0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '1', '1', '1', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1']",[1111.0107638159866]
2020-02-22 17:38:12.861597,100,0,0.08534996509552002,1095.4418822699017,200,byPanel,0.6,byPanel,0.4,"[[7, 0], [1, 1], [3, 2], [2, 3], [3, 4], [6, 10], [0, 7], [2, 6], [1, 9], [2, 8], [5, 5]]","['1', '1', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '1', '0', '1', '0', '1', '0', '1']",[1095.4418822699017]
2020-02-22 17:38:17.950597,100,6,0.08451666831970214,1096.7753389523173,200,byPanel,0.6,byPanel,0.4,"[[7, 0], [7, 1], [4, 2], [6, 3], [2, 4], [7, 10], [2, 7], [3, 6], [5, 9], [2, 8], [0, 5]]","['1', '1', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1']","[1134.4581214493164, 1106.376827542054, 1096.7753389523173]"
2020-02-22 17:38:23.079596,100,13,0.08519999583562216,1079.590757116268,200,byPanel,0.6,byPanel,0.4,"[[0, 0], [3, 1], [7, 2], [4, 3], [3, 4], [3, 10], [5, 7], [3, 6], [5, 9], [6, 8], [5, 5]]","['0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '1', '1', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '0', '1', '1', '1', '0', '1', '0', '1', '0', '1', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '0', '0', '1', '0', '1', '0', '1', '0', '1']","[1084.0236232522436, 1079.590757116268]"
2020-02-22 17:38:28.194596,100,4,0.08495000203450521,1092.5127727684617,200,byPanel,0.6,byPanel,0.4,"[[0, 0], [7, 1], [5, 2], [2, 3], [3, 4], [6, 10], [0, 7], [7, 6], [5, 9], [7, 8], [5, 5]]","['0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1', '1', '1', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '1', '1', '1', '1', '0', '0', '0', '1', '0', '1', '0', '1', '0', '1']","[1144.7263528878532, 1099.8384664206585, 1092.5127727684617]"
2020-02-22 17:38:33.339597,100,1,0.08546667098999024,1079.0094033888388,200,byPanel,0.6,byPanel,0.4,"[[7, 0], [3, 1], [3, 2], [4, 3], [3, 4], [2, 10], [4, 7], [2, 6], [1, 9], [6, 8], [5, 5]]","['1', '1', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '0', '1', '0', '1', '0', '1', '0', '1', '0', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '1', '1', '0', '1', '0', '0', '0', '1', '0', '1', '0', '1', '0', '1']","[1098.2074893544957, 1079.0094033888388]"
2020-02-22 17:38:38.431596,100,0,0.08458333015441895,1089.8361798648687,200,byPanel,0.6,byPanel,0.4,"[[5, 0], [7, 1], [5, 2], [2, 3], [3, 4], [4, 10], [4, 7], [3, 6], [5, 9], [2, 8], [1, 5]]","['1', '0', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1', '0', '1']",[1089.8361798648687]
