2020-02-26 11:12:55.980399,50,22,0.07506665388743082,121.44832935892441,300,byPanel,0.6,byPanel,0.4,"[[3, 0], [7, 4], [7, 10], [7, 6], [1, 9], [4, 7], [4, 8], [5, 5], [4, 2], [0, 1], [7, 3]]","['0', '1', '1', '0', '0', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '1', '1', '1', '0', '1', '0', '1', '1', '1', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '1', '0', '0', '0', '1', '1', '1', '1', '0', '0', '1', '0', '0', '0', '1', '0', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '1', '0', '0', '1', '1']","[230.26506871980285, 198.00054708267535, 125.82815434286147, 121.44832935892441]"
2020-02-26 11:13:00.459957,50,40,0.0736759583155314,132.3650173679744,300,byPanel,0.6,byPanel,0.4,"[[4, 0], [3, 4], [3, 2], [6, 1], [6, 3], [6, 5], [1, 8], [2, 10], [1, 7], [2, 9], [2, 6]]","['1', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '0', '0', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '1', '1', '1', '0', '0', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '0', '1', '0', '0', '0', '1', '0', '1', '1', '1', '0', '1', '0', '1', '0', '0', '1', '0', '1', '0', '0', '1', '1', '0']","[1274.7440555903356, 314.004154839687, 277.5940750617876, 268.6197430378606, 249.68239399717334, 144.29380090364663, 132.3650173679744]"
2020-02-26 11:13:05.029956,50,42,0.075166650613149,125.06147934109579,300,byPanel,0.6,byPanel,0.4,"[[5, 0], [7, 3], [1, 1], [6, 2], [6, 4], [4, 8], [4, 10], [0, 7], [2, 6], [3, 9], [5, 5]]","['1', '0', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '1']","[197.88970230038643, 197.65371437215745, 195.02128789023124, 179.0903095529419, 169.9976000183518, 125.06147934109579]"
2020-02-26 11:13:14.585957,50,23,0.15740000406901042,140.63945892395975,300,byPanel,0.6,byPanel,0.4,"[[7, 0], [5, 1], [1, 3], [3, 5], [4, 2], [6, 4], [4, 10], [7, 8], [6, 9], [4, 6], [1, 7]]","['1', '1', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '1', '0', '1', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '0', '1', '1', '1', '1', '0', '0', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '1', '1', '1']","[468.3609947286086, 380.9890129185276, 251.74652329684335, 183.12424396057392, 151.36276358905624, 140.63945892395975]"
2020-02-26 11:13:24.019956,50,0,0.15383330186208088,165.7936601745712,300,byPanel,0.6,byPanel,0.4,"[[1, 0], [1, 1], [4, 2], [6, 3], [7, 5], [0, 4], [5, 10], [7, 6], [3, 7], [4, 8], [2, 9]]","['0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '1', '1', '0', '1', '0', '1', '1', '1', '0', '1', '1', '0', '0', '1', '1', '0', '1', '1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '1']",[165.7936601745712]
2020-02-26 11:13:28.807956,50,24,0.07779999176661173,125.06115584204753,300,byPanel,0.6,byPanel,0.4,"[[7, 0], [5, 3], [7, 4], [4, 6], [7, 9], [3, 8], [6, 7], [6, 10], [5, 5], [5, 2], [0, 1]]","['1', '1', '1', '0', '0', '0', '0', '1', '0', '1', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '0', '1', '0', '0', '0', '1', '1', '0', '1', '1', '1', '1', '0', '0', '1', '0', '1', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '1', '0', '1', '0', '1', '0', '1', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1']","[400.178722495083, 262.9732485536314, 253.26441712285893, 128.68686906320917, 125.06115584204753]"
2020-02-26 11:13:33.305956,50,12,0.07406663497289022,120.00531212504397,300,byPanel,0.6,byPanel,0.4,"[[3, 0], [7, 3], [1, 1], [0, 2], [2, 5], [6, 4], [0, 8], [0, 10], [3, 6], [7, 9], [6, 7]]","['0', '1', '1', '0', '0', '0', '0', '1', '1', '1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '1', '1', '0', '1', '1', '0', '1', '1', '1', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '1']","[324.0454600162719, 257.27140409056204, 224.73218873197953, 120.00531212504397]"
2020-02-26 11:13:37.729957,50,38,0.07266664107640584,111.11733314096739,300,byPanel,0.6,byPanel,0.4,"[[3, 0], [3, 1], [6, 2], [6, 5], [0, 10], [2, 6], [3, 9], [6, 7], [0, 8], [4, 4], [0, 3]]","['0', '1', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '1', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1']","[1174.5024494498812, 283.2126907613688, 270.5303827918244, 160.42264046773698, 124.22297433265456, 111.11733314096739]"
2020-02-26 11:13:42.198956,50,15,0.07356664339701334,110.09173783963439,300,byPanel,0.6,byPanel,0.4,"[[3, 0], [1, 3], [6, 1], [7, 2], [6, 5], [1, 8], [0, 9], [4, 6], [5, 7], [3, 10], [0, 4]]","['0', '1', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '1', '1', '1', '0', '0', '0', '0', '1', '1', '1', '1', '0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '1', '0', '1', '0', '1', '1', '1', '0', '1', '1', '1', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0']","[1240.513913030276, 380.723393020308, 221.570663508054, 220.33265823696246, 177.29880430034805, 174.0564465220477, 144.05430613282857, 110.09173783963439]"
2020-02-26 11:13:46.744956,50,46,0.0748832662900289,96.17414494858888,300,byPanel,0.6,byPanel,0.4,"[[6, 0], [1, 3], [6, 4], [6, 10], [0, 7], [0, 6], [1, 9], [0, 8], [4, 5], [5, 2], [6, 1]]","['1', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '1', '1', '1', '0', '0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '1', '1', '0', '1', '0', '0', '1', '0', '1', '1', '0', '0', '0', '0', '1']","[1224.5456035265222, 364.1250454581383, 361.6076291918123, 229.40151550113538, 159.60834903919357, 115.41255344877041, 96.17414494858888]"
2020-02-26 11:13:51.172956,50,34,0.07289998531341553,100.82476094134265,300,byPanel,0.6,byPanel,0.4,"[[7, 0], [7, 4], [5, 6], [1, 9], [4, 8], [6, 7], [4, 10], [5, 5], [6, 2], [0, 3], [3, 1]]","['1', '1', '1', '0', '0', '0', '0', '1', '1', '1', '0', '1', '0', '0', '1', '0', '1', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '1', '1', '0', '0', '1', '1', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '1', '0', '1', '0', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '1', '0', '0', '0', '1']","[221.3320212309401, 154.661604436584, 147.8264323270827, 134.25818336629305, 124.6499068104078, 100.82476094134265]"
